Job Description Index,Company Name,Position Title,Most similar cluster index,Most similarity cluster scores,Most similar cluster keyword,Top_1_Resume_ID,Top_1_Similarity,Top_2_Resume_ID,Top_2_Similarity,Top_3_Resume_ID,Top_3_Similarity
742,FedEx Express,R0049: PM Full Time Material Handler,0,0.8866976569929111,"['project', 'state', 'city', 'company', 'name', 'system', 'management', 'construction', 'engineering', 'design']",12092347.0,0.9150815409032564,11130200.0,0.9144794454791039,55595908.0,0.9079780738545835
743,Danbury Senior Living,Travel STNA,2,0.8706073262325533,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",15180322.0,0.8883528509728551,15636923.0,0.8868366914549426,27524018.0,0.8864855475994948
744,Dunkirk Rehabilitation and Nursing Center,RN Supervisor,2,0.912962883340418,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",26456474.0,0.9449607416608219,14667957.0,0.9334476727095921,77266989.0,0.9316879619798633
745,CoreCivic,Correctional Officer,2,0.9002335267654007,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",27531694.0,0.9118832992981319,77266989.0,0.9102153361923006,15636923.0,0.9100312622111892
746,Bassett,Design Consultant,3,0.9184961354021928,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",22391901.0,0.9434604726995361,28939941.0,0.9405658267802206,21809601.0,0.9396076663101643
747,Ethan Allen,Design Consultant- Interior Design/Sales Consultant in Englishtown at Ethan Allen Global Inc.,3,0.9448803732941273,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",12254068.0,0.9527380589000687,13080868.0,0.9507915917265781,36758947.0,0.9496660102471393
748,Baylor Scott & White Health,Case Manager II - Remote,2,0.9311609558384162,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",27531694.0,0.9415236602784565,18725071.0,0.9375981225070282,23617240.0,0.9354731280752469
749,"Newell Brands  Hoboken, NJ    On-site",Sr. Art Director,4,0.9173102566912759,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",14413257.0,0.9541018539732395,26790545.0,0.950694654632718,26046064.0,0.9457595771721896
750,"AARP  New York, NY ",Art Director,3,0.928917583193705,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",28939941.0,0.9466567235826757,68240723.0,0.9417643315181998,26503829.0,0.9400046283651542
751,Thinx Inc.  New York City Metropolitan Area   Hybrid,Art Director,3,0.9061877989327215,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",13014900.0,0.9356924597213936,34712719.0,0.9338049755868114,29915354.0,0.9233278137441728
752,Plaid,Lead Commercial Counsel,1,0.9482079046373422,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",29208172.0,0.9583391764581752,95382114.0,0.9523940316678551,14861855.0,0.9521900858581472
753,"Axiom   New York, NY On-site",Commercial Contracts Lawyer,1,0.9357531373382395,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",17189156.0,0.9599825879807877,41910253.0,0.953370320386059,18297650.0,0.9532665916501937
754,Pagaya,"Vice President, Product Marketing",3,0.9341038391612949,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",25038571.0,0.9601081934930303,25162378.0,0.9571301751771454,16276121.0,0.957035946979473
755,Altice USA,VP Marketing & Growth,4,0.9202066739734412,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",80679862.0,0.9518632362711466,29825044.0,0.9510138741053151,30504149.0,0.9501103748652084
756,Insider Inc,"VP, Marketing - Advertising Revenue",3,0.9194954233021835,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",79759716.0,0.9612030211025433,16276121.0,0.9609738574152654,25162378.0,0.9582173463247812
757,Management Leadership For Tomorrow,"Coach, Career Prep",2,0.9064474540454542,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",37348041.0,0.9221164751721184,36019469.0,0.9214506873945747,86597425.0,0.909384522135475
758,"Meijer, Inc.",Grocery Inventory clerk Part Time,1,0.8856003226395763,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",11444536.0,0.908541427518645,34304175.0,0.9074356256876944,58208591.0,0.9064324289484968
759,COMMERCE BANK,Business Banking Relationship Manager,1,0.9464245203937093,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",24544244.0,0.9600083361654812,41950126.0,0.9593441957495703,30999638.0,0.9577900066149239
760,Raising Cane's,Restaurant Operations Manager,1,0.9324870021204066,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",37360517.0,0.9411455437558791,11444536.0,0.9409838772682092,18155310.0,0.9409158345719316
761,RB American Group LLC,Assistant Manager,1,0.9198422550802182,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",35302620.0,0.9261145257577141,91515108.0,0.9247648691527856,24967652.0,0.9245035038738045
762,Anheuser-Busch,"Sr. Manager, Customer Experience Center Business Process",1,0.9498035213145184,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",17818707.0,0.961344260215839,24550866.0,0.9613129770008111,39650734.0,0.9605074676923541
763,Microsoft Corporation,Account Delivery Manager,1,0.9386701974134689,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",29208172.0,0.9531872681403232,32308556.0,0.9512010006860486,82118447.0,0.9489193412341673
764,US Foods,New Business Manager - St. Louis Area,3,0.9397694768328617,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",19557384.0,0.9444677087764515,18368613.0,0.9442153840499774,29928796.0,0.9436638047163439
765,"TJX Companies, Inc.",Retail Sales Associate - Part time,1,0.9055426805980666,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",17876954.0,0.93450277386847,11444536.0,0.9334858929661412,17189156.0,0.9322341158297185
766,Clarapath,CNC Programmer Machinist,0,0.9271101379047912,"['project', 'state', 'city', 'company', 'name', 'system', 'management', 'construction', 'engineering', 'design']",55595908.0,0.9357410089892256,29534737.0,0.9327822804942587,23477199.0,0.9324640528936057
767,eclaro,Systems Programmer,4,0.9582183746848526,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",17111768.0,0.9608792270841272,13964744.0,0.9608132782413177,52246737.0,0.9602405395499785
768,World Finer Foods,Oracle E-Business Programmer & Decision Support,4,0.9309837226065947,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",70089206.0,0.9432992202831992,17823436.0,0.9411987572853482,11020140.0,0.9383981131002892
769,Clarapath Inc.,CNC Programmer,0,0.9317485181329417,"['project', 'state', 'city', 'company', 'name', 'system', 'management', 'construction', 'engineering', 'design']",55595908.0,0.9435893470285459,23477199.0,0.9409702691983741,26496059.0,0.9396573929484453
770,Orion Innovation,Mainframe Programmer Analyst,4,0.9319012446546882,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",22450718.0,0.9455086034773241,12472574.0,0.9422025611404952,13149176.0,0.9412073752318104
771,Brass Lion Entertainment,Animation Programmer,4,0.8857084768084421,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",33141415.0,0.912652195143397,26069113.0,0.911557252018383,34317538.0,0.9085558309219013
772,Parexel,Senior Statistical Programmer,2,0.905989298117573,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",66683238.0,0.937196008227571,99244405.0,0.9253232778451888,29319314.0,0.9243631414745159
773,Brains Workgroup,Programmer Analyst with R Consultant,4,0.8743666154377217,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",62994611.0,0.8941307794893197,99124477.0,0.8925901514784715,12472574.0,0.8916158590004486
774,Humana,Inbound Claims & Call Center Representative (iCare),1,0.944666300998519,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",14064815.0,0.9603071824406866,14708590.0,0.9578504272790278,32219038.0,0.9554948861620602
775,Grant / Morgan Associates,Real Estate Acquisitions Analyst / Sr. Analyst,1,0.9216776016222598,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",18208580.0,0.9480905618639128,12955994.0,0.9399189573626966,69181350.0,0.9386080881456427
776,Keyway,"Acquisitions, Associate",1,0.9140323989895303,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",12202337.0,0.9361090861606041,34758680.0,0.9308224656894162,18208580.0,0.9304398017142326
777,Path Home Team,Real Estate Acquisitions Sales Associate - Start Immediately,3,0.9133660673755244,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",29648950.0,0.9373776984378992,38087844.0,0.9371891698406984,37540732.0,0.9275991713171483
778,Bluecore,Senior Accountant (Remote),1,0.9456352285697266,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",13701259.0,0.9542197886860733,49997097.0,0.9531121036725645,24670867.0,0.9494675057612787
779,Agile Sourcing Partners,Senior Accountant (Remote) (Remote),1,0.9197355600704005,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",28969385.0,0.9423665232461967,19446337.0,0.9380207350142451,15592167.0,0.9336482784322742
780,Greenlight,Staff Accountant,1,0.9133297679279282,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",28969385.0,0.9392925362662137,49204385.0,0.93209384313674,24670867.0,0.9313624450196343
781,WebbMason Marketing,Vice President Marketing,3,0.9117475312260062,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",59696315.0,0.9513876134951571,28939941.0,0.942663547171289,25162378.0,0.9423933549390411
782,31 Talent,Vice President Marketing,3,0.9422551978161569,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",25162378.0,0.958272514466785,28939941.0,0.955636500186278,25038571.0,0.9536515234223351
783,Anderson Law,Commercial Real Estate Attorney,1,0.9260720115111447,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",90629382.0,0.9379618490505954,91051945.0,0.9323518135981919,80527194.0,0.9322382193043635
784,Phillips Lytle LLP,Real Estate Attorney (4+ yrs),1,0.8732504991710676,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",30709029.0,0.9222125202604421,14585273.0,0.9093696327296827,11637468.0,0.907740314389927
785,Flatiron School,Career Coach (Remote),2,0.9299195654113359,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",66683238.0,0.9553814241256038,99244405.0,0.9553207902995833,79663360.0,0.9546968344427371
786,Pharmacy Careers,Career Coach (100% Remote / Pharmacy),2,0.9107198474163088,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",66683238.0,0.935492435510866,99244405.0,0.9325900974039294,37348041.0,0.9304926366973225
787,Discovery Health MD,Healthcare Administrative Assistant – Urgent Hiring,2,0.8934263228874443,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",80053367.0,0.9296958759803586,16356151.0,0.9190511086023039,15636923.0,0.9165892971995586
788,St. Joseph's Health,Executive Assistant,2,0.9189790446802233,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",25926667.0,0.9232535111968843,63391085.0,0.9232320128424589,36868767.0,0.9220163859853387
789,Centers Health CARE,Administrative assistant,2,0.9170969069899273,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",45987048.0,0.9378205806824109,29510501.0,0.9345257281473331,75950464.0,0.9326166412915394
790,US Parcel Service,Administrative Assistant - Remote / Online / Work From Home (PT/FT),1,0.9218377151020088,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",37360517.0,0.9366809412755073,38698573.0,0.934644479396886,11444536.0,0.9343101248549195
791,JOTECH,Work From Home Part Time Administrative Assistant / Customer...,1,0.9132246175471219,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",11183737.0,0.928294775284891,14508237.0,0.9280326907058287,64471954.0,0.9260844120593513
792,The Public Health Institute (PHI),"Administrative Assistant III (Part time) – Remote, Work from Anywhere",2,0.887921873808714,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",20626794.0,0.8986899514607904,37292350.0,0.8939333694801301,28013287.0,0.8933307263136281
793,SonicJobs,Remote Administrative Assistant,1,0.9340637906702778,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",41910253.0,0.9609520052492668,12938389.0,0.9542639289456218,13520837.0,0.9539022147182561
